from,to,timestamp,value,Temporal Ricci value,bin_edge,bin_pair
0x0835cf218cbc2c81317ae4360a524ca9473ce62c,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692792287,0.9994945456133377,-36699.486011106594,5,3
0x0835cf218cbc2c81317ae4360a524ca9473ce62c,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694330279,0.9990141428733883,-73534.63443527691,5,3
0xe03ddc25f29d3cad17a9c0f38a01470aaa3ce374,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691550971,0.9950248756218907,-41645.89172468591,5,3
0xe03ddc25f29d3cad17a9c0f38a01470aaa3ce374,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691658155,0.9970089730807579,-35461.960772743514,5,3
0xe03ddc25f29d3cad17a9c0f38a01470aaa3ce374,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691708267,0.9920634920634921,-35201.337827269104,5,3
0xab4f4e05c15f1e4c26bac5c7cda01218829fcc0e,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1694096411,0.9997659130273797,-27431.9710363549,5,3
0xc8e73a269a5c1e3351224dce36548881a8a67742,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691486219,0.9998096862262268,-48426.64990132433,5,3
0xc8e73a269a5c1e3351224dce36548881a8a67742,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693056719,0.9998086466231229,-30564.976554222434,5,3
0xc1778b95626d82c96440cbf50cfa763aab600076,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693923935,0.9996493529964494,-31420.70759953486,5,3
0xc1778b95626d82c96440cbf50cfa763aab600076,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694163107,0.9996493432644228,-70537.25145256062,5,3
0x481c28508c357d97a93e2023e745acec21767019,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694720855,0.9982759742863251,-63972.25237117323,5,3
0xd3b8027111f76cf3efee602922cbded44ecef88b,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694305031,0.9985918965406554,-88377.8454587507,5,3
0x6a37667719ecfafba8c922c13ec563de15bd02bd,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1697027579,0.9998711930595389,-18584.79990763406,5,4
0x5591a690247c72131c8022c39976436047c19d1e,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694019659,0.999912808303055,-101125.05818397399,5,3
0x72554723c132b4a9dcd5c1b5cd29bb7f7089966b,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694447795,0.9998474932618527,-80204.76074240978,5,3
0xafa7ccc4dbe932d51096a9f82939e58da6bf66dc,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691493023,0.9928095696267244,-29600.107455064073,5,3
0x40fbc035470957bb9cf7909def82e470060b75bd,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692375467,0.99999950000025,-38359.31212687344,5,3
0x40fbc035470957bb9cf7909def82e470060b75bd,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694020631,0.9614985977458911,-93077.60490758112,5,3
0x40fbc035470957bb9cf7909def82e470060b75bd,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695235331,0.9985241812600975,-54251.02135818781,5,3
0xf4cbc74fd427953c0dc60a7b45ee6f78c860f079,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1694169839,0.9933659956427761,-30673.524705016654,5,3
0x078d696ed3b2ad6252e37da6691e6184d52bf23d,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694170871,0.9987082507742834,-81680.74399800145,5,3
0x4925d43e957022f23503575d2e5561db1f409b2f,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1694018939,0.9999548232579301,-27664.088078002806,5,3
0x3ee080df588df1e7189bd6e058ec243bd63a343c,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691622863,0.9990009990009991,-35947.03086962449,5,3
0x8a587a2990614331493003e26b8da6ed064b6d4d,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694072675,0.9999506174635112,-82021.30305843012,5,3
0x33c0dbbb6b8dad37dc9591ac1cb58273b287c3c9,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691522051,0.9937824472149371,-28020.75239699861,5,3
0x33c0dbbb6b8dad37dc9591ac1cb58273b287c3c9,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691579411,0.9968885586738052,-36629.14972860828,5,3
0x33c0dbbb6b8dad37dc9591ac1cb58273b287c3c9,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691967335,0.9968914406638523,-37221.15585599007,5,3
0x33c0dbbb6b8dad37dc9591ac1cb58273b287c3c9,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1692132611,0.9938032512792597,-27461.895364595584,5,3
0xbc367a68f92a4aa1285d26ef26f10928cbfc65d1,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693461107,0.9999780004839894,-29959.425601360337,5,3
0xbc367a68f92a4aa1285d26ef26f10928cbfc65d1,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694210831,0.9999779708189988,-85094.558331047,5,3
0x7eceb67520de908beeb8d9c50e657c87cfeb69c1,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694468051,0.9994832959442458,-76984.85561298298,5,3
0x9826eaa4c972fd00e33564378cc555abb7846c06,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691536571,0.9947050515960103,-37516.307653642434,5,3
0x07916b37eed369ae65afac60e058535bee757459,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691666291,0.9919719667984259,-30534.2659244526,5,3
0x210be46b5217a65e02dd712c7360b42bb62667cb,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694061779,0.9974185515056361,-85030.78709440725,5,3
0xb4aba71405c06f2dd6769d9a2faceb1952a17766,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691730107,0.9993199763397864,-33756.88628216823,5,3
0xb4aba71405c06f2dd6769d9a2faceb1952a17766,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1692350411,0.9938462427143505,-34000.80240534191,5,3
0xb4aba71405c06f2dd6769d9a2faceb1952a17766,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1693642571,0.9951009590386922,-27086.829503699308,5,3
0x5c33d4da4d064fe47c6924922c95fcf2084924d9,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691622863,0.9991008092716556,-41073.14582548639,5,3
0x5c33d4da4d064fe47c6924922c95fcf2084924d9,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1692010331,0.9974924453563188,-27695.549232143003,5,3
0x41e33fda34e5128f5a8c4e9b5eebf7a80566dd82,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691751515,0.9994154414450341,-30015.558938266055,5,3
0xbc13f3202522c3bbbf106bc1ba9bd2167a5c3f49,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691954471,0.9999338404829539,-41340.80250509657,5,3
0xbc13f3202522c3bbbf106bc1ba9bd2167a5c3f49,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1696851419,0.9999333056122333,-13713.127082881674,5,4
0x57f7abf875d916a2d9593b86f86cffab7a41fac1,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691788571,0.9994552808571,-31226.939562135627,5,3
0x1ac7149738c8f3ea3b1913084149cbfcf27ce3a5,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691809691,0.9995310883439927,-32528.465584718862,5,3
0x8cfdc99774d1a20ccfd6b502ef2deee680505a42,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691572451,0.9970089730807579,-34159.84201791908,5,3
0x26733dfa475c45f3894f1757b57bfb986cc802bb,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694015075,0.9900990099009901,-90997.52973449451,5,3
0xa1da7c5f73af103d372e596e531abc9a9131f581,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694180567,0.99993480219435,-83293.50935319017,5,3
0x76db941ec92960d103b7a0752ad1df986c26f30d,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694086055,0.9985492377689226,-94568.89214972379,5,3
0x3b3717811589f3a81118dc5f72eea54457907847,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694378315,0.998631505052926,-88466.28417627337,5,3
0x9c2dabb0df96040f13a3645776ac8ffbfa30d856,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1696050167,0.9968030476965027,-16876.68773541029,5,4
0x9c2dabb0df96040f13a3645776ac8ffbfa30d856,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1698232571,0.9992006394884093,-50300.25531546037,5,4
0x9c2dabb0df96040f13a3645776ac8ffbfa30d856,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1698263399,0.9992006394884093,-46992.14426143776,5,4
0xa53c69b80cbeb9ce986ce12a3736f28dd399bf0f,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694043791,0.9997185342170253,-83354.16511387484,5,3
0x0d60b347e261aba45da50e8eed8bcb8cdb59d517,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691850899,0.9996894216829914,-42134.34418322947,5,3
0x0d60b347e261aba45da50e8eed8bcb8cdb59d517,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692461999,0.9997500624843788,-32884.302338388225,5,3
0x0d60b347e261aba45da50e8eed8bcb8cdb59d517,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694155667,0.9996401295533609,-88096.66394075018,5,3
0x0d60b347e261aba45da50e8eed8bcb8cdb59d517,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694155787,0.9996228223166835,-85318.26426429575,5,3
0xb22b2a77642541a07c4764c7e524215ca3f6b63f,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691502095,0.9999100080992711,-46689.06209310466,5,3
0x1be716bf601a85dfba631d7a191d1a6583d9f1af,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694070863,0.999723905077124,-91397.49785670468,5,3
0x02b607e61abb1d519f8dba1a56f83865da8e051b,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694013467,0.9970089730807579,-101118.02738866364,5,3
0x7786126e5e953ddab491bcef27482eb3365a0708,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694014823,0.9990009990009991,-83226.03960525867,5,3
0x7786126e5e953ddab491bcef27482eb3365a0708,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694104715,0.9990009990009991,-89783.69548144589,5,3
0x035249117163cffcbc69d09faeade04103634811,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691539667,0.9998100360931423,-46788.972273299376,5,3
0x035249117163cffcbc69d09faeade04103634811,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692767411,0.9996274244214074,-29628.10479059494,5,3
0x035249117163cffcbc69d09faeade04103634811,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694039615,0.9995876501025797,-86316.05469211315,5,3
0x035249117163cffcbc69d09faeade04103634811,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695467615,0.9998575885482358,-39476.55612225779,5,3
0x2521a70c1bc3e71c094bc4070949c6fa2783ab0d,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694176727,0.9997828971438851,-88168.97734533629,5,3
0x4ba42b3a6f5178641d4b9d3ed441c3286e48a5b9,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694170967,0.9988014775476732,-86119.06745888312,5,3
0x6fd9af483ff4f7f511b8ffa0cb2232b1955ec98a,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693362947,0.9999000099990001,-29310.551636183816,5,3
0x801c8deca1056b9569bbd51ae5140c22230a4bef,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693806971,0.9993582345553147,-25457.487902810073,5,4
0x86bce2f2866e15f821c2de05fdeaacac55f91f18,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692179075,0.9997000899730081,-31096.660214400563,5,3
0x72b3f143a7cb65c6c94c280fe08f062a40dc8248,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694193395,0.9970273193461844,-87940.18931274967,5,3
0x7f0f7d8239ce74f86f6d2e66cc438349d6646d9f,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694362619,0.9898725042593501,-73188.28898975768,5,3
0x9c87fe2785178b32773689784886dc2d98fdc56f,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691717819,0.9938827810988421,-38762.18313638101,5,3
0x9c87fe2785178b32773689784886dc2d98fdc56f,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693746959,0.9990528172725253,-29398.14744327946,5,3
0x7a2d2952831ef4d7ea00b9049bf8ff204cb9159f,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694156723,0.9974591722505262,-89758.94651131454,5,3
0xe402d1080309169b1fb4c1f97171f691493644f7,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692112211,0.9987916600019651,-35894.11438647395,5,3
0xe402d1080309169b1fb4c1f97171f691493644f7,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692142475,0.9995314851279443,-33547.09703999918,5,3
0xe402d1080309169b1fb4c1f97171f691493644f7,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692537347,0.999672523514575,-32666.520722901376,5,3
0xe402d1080309169b1fb4c1f97171f691493644f7,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694219291,0.9979876676468336,-89946.69595576622,5,3
0x207c3dad70cd5b59823a0c603773172533946a8e,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694015867,0.9989639204274295,-88134.24271091656,5,3
0x56bd89a1ea3d9a88120fde74c4e97c60bac67bf1,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694619959,0.9995241252490762,-76933.9092094874,5,3
0xb123d62c2193e309f806cb770e3d51b04c29c1b4,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694343587,0.9946134300765116,-76986.5605167807,5,3
0x70eedbc9b2554dbb0cb0da87e5922e9ca477e0a6,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694140247,0.9985297031344825,-91685.9799009132,5,3
0x969465bb216d31379d30ca3fc696e9c1e46b5b82,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694041403,0.9994733585002517,-84608.75988040793,5,3
0x969465bb216d31379d30ca3fc696e9c1e46b5b82,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695285827,0.9999045950801654,-47562.15126667809,5,3
0x7d0383d358c8751596dc2bb030addb1751b70da0,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694215367,0.978854801198507,-82458.76738730926,5,3
0x82151c2bdfa63c4be64f3c0cad94d19a2371c964,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694018747,0.9980305962048149,-101468.60795291913,5,3
0x82151c2bdfa63c4be64f3c0cad94d19a2371c964,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694129219,0.9986058264335996,-81610.05491850742,5,3
0xac71a5928fd28edb10aaac0038043bc126c36962,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694019431,0.9994615377979553,-91483.52816605828,5,3
0xac71a5928fd28edb10aaac0038043bc126c36962,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694128691,0.9998860154898699,-80217.33576320477,5,3
0xac71a5928fd28edb10aaac0038043bc126c36962,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694280299,0.9998787858882184,-86613.20555165217,5,3
0x7e64bfc3b0883b29537284053dea3f5566ac0ab2,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694285363,0.999921079344992,-76686.69252473848,5,3
0xc130a2f1dc1cde0bcf394bf7e378721615d3a807,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694013959,0.9993997605038414,-96174.34801522476,5,3
0x0cbac25f544d2dec696701d32d030a5bd30330e8,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694018651,0.9974580605544029,-96172.05310518375,5,3
0x62629cff8e453ec5fc46f1c682db0dadad9f950c,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694016143,0.9964178777295623,-94502.63296200552,5,3
0x62629cff8e453ec5fc46f1c682db0dadad9f950c,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694164967,0.9952322306830773,-83306.6564939013,5,3
0x62629cff8e453ec5fc46f1c682db0dadad9f950c,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694257583,0.9943511551043247,-78541.53780796402,5,3
0x62629cff8e453ec5fc46f1c682db0dadad9f950c,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694359355,0.9939537792983596,-76396.10685957284,5,3
0xc485997c3e7f36ccd21e25879b4c3d05a721c97d,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694015423,0.9999370039687501,-94743.69629718283,5,3
0xf222b3cfc50dac310631c046a7c57cbc21c6e8ad,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693924583,0.9992267671546892,-25122.7415830012,5,4
0xf222b3cfc50dac310631c046a7c57cbc21c6e8ad,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695026075,0.9992256004926342,-67122.1892716624,5,3
0x7644e55de551555ad771439a67a1228df4da49b5,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694171015,0.9998767072649283,-96313.87413914797,5,3
0xb6ada7c008e4eb8a3bf338fe7aa23f272aebc4ef,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694023211,0.999856935688442,-83228.74498196784,5,3
0x1ad638cf6db497b62848d18a9a6d6028c03766b5,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694359019,0.9996222268757973,-83360.19764635272,5,3
0x1f3d7724be40e80ee3b55129dfeb3e7706ab0313,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694295707,0.9996973913297262,-81985.10705319181,5,3
0x1e99d1512f1ce0674c448d55a3eb7c83405ce8d2,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694020163,0.9997680241714944,-91607.03579013252,5,3
0x686e3520e5a28e8ff9693eced99daa3efab4b50c,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691594507,0.997625392184,-41355.20332447693,5,3
0x8a29ed8395a5f2adebd1868a6a0c676ea0b73926,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692199055,0.9990009990009991,-39663.73758977429,5,3
0x8a29ed8395a5f2adebd1868a6a0c676ea0b73926,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692549167,0.9996001599360256,-32611.78336866582,5,3
0x154073b19c3017a4a6f6df7d985b62aa13576ee6,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691600891,0.9893496481658721,-30856.458607429402,5,3
0x90669aae4a44210d8d0c9b773c0c333bf584d48f,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691951699,0.9996185753955767,-37306.38663928103,5,3
0xa351fd4729ff01d7b3bd25395976349f12808190,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693302683,0.9997869254104566,-22773.07541548802,5,4
0xa351fd4729ff01d7b3bd25395976349f12808190,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694030099,0.9997866894130273,-91609.2280469103,5,3
0xab571976c1633488d1ef5e8ddcf74f5ad3ca6230,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694205407,0.9998500224966254,-89432.6585400177,5,3
0xab571976c1633488d1ef5e8ddcf74f5ad3ca6230,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694205443,0.9997743382972989,-86858.5968887228,5,3
0xfe899c9eb7a2d30daf8d40b9d716f7dce3006262,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694071127,0.9996781822949666,-89859.02474480888,5,3
0xfe899c9eb7a2d30daf8d40b9d716f7dce3006262,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694071235,0.9999000099990001,-91660.390024168,5,3
0xc74ad18c1b7eb88295d15ab9a43211c6faca0893,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695019499,0.9998689871666117,-63906.440965242975,5,3
0x6a59da0d191a2244b88b43d327bf9765d46a7ad6,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694086979,0.9999343565757508,-89970.25966958041,5,3
0x0849f5477813c0acb47aaceb5fb64da0ea5256a5,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692616655,0.9994253920819588,-29545.99628378406,5,3
0xf77e2c7f969f2364d8d67721c39f7862f5bf4cb7,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693215971,0.997972977991125,-29100.0600365676,5,3
0xf77e2c7f969f2364d8d67721c39f7862f5bf4cb7,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694035223,0.994649905118866,-86544.48357105089,5,3
0xf77e2c7f969f2364d8d67721c39f7862f5bf4cb7,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694205023,0.9992526955851986,-91297.23047707924,5,3
0xf77e2c7f969f2364d8d67721c39f7862f5bf4cb7,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695303647,0.9997552614083788,-42866.568294302524,5,3
0x63c35a0c636803ac6f6688463bed53bc4b8dabd1,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694433035,0.994867611565074,-73648.12734466394,5,3
0x16b995a6ed294ebaab48431cc94cf8510935a338,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691995163,0.9999270167252431,-35878.0743541783,5,3
0xf79cb247c5f1e4f4d9cd06757ca2c1ca63a2ae41,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694516051,0.9993547318167473,-72287.50997641633,5,3
0x6a67f78de657a6fbc7ec00670051f73ca7feee0a,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691736359,0.9998313864201276,-35961.91408703944,5,3
0x6a67f78de657a6fbc7ec00670051f73ca7feee0a,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694065499,0.9998304415402479,-76941.3514263118,5,3
0x888b6fac94ba35a538b9f9a3725aaed53133ecca,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694219279,0.9983685327526863,-79871.62758268713,5,3
0xa188588c632e47969ff96223ac21003dcd5dd44b,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694063711,0.997490829668345,-89835.34109203526,5,3
0xe0ee8ddd4c995f9eb45e86ca7fce9f7d9a98ccfb,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694176691,0.9994003597841296,-88232.5769927792,5,3
0x56a86f24bc7f357069639d946ce822565d37cc89,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691752451,0.9993440822848876,-31020.713833543723,5,3
0x23361a6a9a376f13cfb72489701f846bbad47b76,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691968331,0.9994371840307283,-30956.53586925765,5,3
0x91984930c1b9a51ffb0cb2999786ac7e332842b5,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694033327,0.9905409517417417,-92469.8748655925,5,3
0x6747a6f88e2651298c4ee5a4ba752b1cba33fcd6,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691658611,0.9991259397434482,-31650.924263573477,5,3
0x97f1fee3f444bacd9f4dc4622b650d053fd3dbee,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691954075,0.9996001599360256,-29727.91926638506,5,3
0x3a23b2c73ee9a9d7a52cda5ae99acc2fe0a5b143,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694170847,0.9998584452016591,-97897.3458580673,5,3
0xf6d41a476248446a4f4d2997ed00a7c8b7b67ae5,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695183947,0.9954966473425716,-55690.34170367639,5,3
0x978ac0de73267d640ba17c791d6d091357b9cc01,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691960135,0.9995102399824085,-29222.955100865125,5,3
0xad0fc501a94422309508f1fe69850fe4abb726bd,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691831411,0.9995937793975882,-34519.801138609466,5,3
0xa24e52df422e394e45b563e1f09572067c60e75a,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691752451,0.9994003597841296,-29789.193779109377,5,3
0xa24e52df422e394e45b563e1f09572067c60e75a,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1692146591,0.9995876591189923,-26888.698770016665,5,3
0x6a5f44d24dca8417db339203d9e07d23321f030b,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692196343,0.9981044997445352,-32770.0320736104,5,3
0x6a5f44d24dca8417db339203d9e07d23321f030b,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694074943,0.9965737090574172,-78204.81778135372,5,3
0x73747c7351884b089682192d3959fecebac047c2,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691709251,0.9992943926732566,-33693.10946867323,5,3
0xc4db22331361c9dc5bdb3baae2fe93b61bda3b93,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1694127587,0.9990009990009991,-34376.70433363393,5,3
0xc4db22331361c9dc5bdb3baae2fe93b61bda3b93,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1694127671,0.9999900000999989,-30737.966304709837,5,3
0xc4db22331361c9dc5bdb3baae2fe93b61bda3b93,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694311307,0.9996329343839356,-83199.38114545614,5,3
0xc4db22331361c9dc5bdb3baae2fe93b61bda3b93,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1698521867,0.9999920058903616,-56644.26047895192,5,3
0x2a246063c092190c6470c93b508fb1e8106ea070,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1694092763,0.9999999900000002,-26032.6007236354,5,3
0x2a246063c092190c6470c93b508fb1e8106ea070,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1694092763,0.9999999900000002,-32837.607170937685,5,3
0x2a246063c092190c6470c93b508fb1e8106ea070,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1694092919,0.9999999900000002,-31465.663427129904,5,3
0x2a246063c092190c6470c93b508fb1e8106ea070,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694093603,0.9998483098309872,-84875.5959010176,5,3
0x3d9e8519aab633db36c253108c53c7d00f77856e,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691709251,0.9990496788561376,-32669.23968309249,5,3
0xd86219296c7c6f03fcd40165e96b48e85261fefd,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694034575,0.9989457657149587,-91248.87263833317,5,3
0xd86219296c7c6f03fcd40165e96b48e85261fefd,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694036783,0.9999458506954488,-90091.48054638114,5,3
0xaabf21aeb6a5860b1a6a697b6970cb179418ad04,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694028551,0.9972408638950012,-71736.32299328179,5,3
0xd1c8305b509e3b0f870c5999648f14bfb6121c04,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691939027,0.9988973652142767,-34317.90511548629,5,3
0xc676ce5097451c9d8e90c89a753c6b343b27df4c,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694022191,0.9995884654498675,-81639.24795159232,5,3
0xc676ce5097451c9d8e90c89a753c6b343b27df4c,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694362487,0.9997917732059023,-78723.65273853297,5,3
0x127079547a224124cd1af609f8803ad37d41272a,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1691709251,0.9953100864265956,-31491.64999489382,5,3
